date,state,Mobility,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6
6/1/20,Chhattisgarh,-45.0440831,49,0.00078822,1.110042211,80,3,80,58,37,18,4,-1,-1
6/2/20,Chhattisgarh,-44.35961146,15,0.000937911,1.083013514,81,3,81,59,38,19,5,-1,-1
6/3/20,Chhattisgarh,-43.68923178,64,0.001101037,1.058405486,82,3,82,60,39,20,6,-1,-1
6/4/20,Chhattisgarh,-43.0423644,147,0.001273908,1.036121465,83,3,83,61,40,21,7,-1,-1
6/5/20,Chhattisgarh,-42.4226827,90,0.001451311,1.01611508,84,3,84,62,41,22,8,-1,-1
6/6/20,Chhattisgarh,-41.82943371,60,0.001626543,0.998378381,85,3,85,63,42,23,9,-1,-1
6/7/20,Chhattisgarh,-41.26053558,150,0.001791638,0.982928692,86,3,86,64,43,24,10,-1,-1
6/8/20,Chhattisgarh,-40.71892665,124,0.001937881,0.969795736,87,4,87,65,44,25,11,-1,-1
6/9/20,Chhattisgarh,-40.21601536,14,0.002056735,0.959010231,88,4,88,66,45,26,12,-1,-1
6/10/20,Chhattisgarh,-39.76791635,51,0.002140782,0.950594837,89,4,89,67,46,27,13,-1,-1
6/11/20,Chhattisgarh,-39.39269603,136,0.002185078,0.944557978,90,4,90,68,47,28,14,0,-1
6/12/20,Chhattisgarh,-39.10682351,47,0.002188544,0.940890846,91,4,91,69,48,29,15,1,-1
6/13/20,Chhattisgarh,-38.9214762,105,0.002154191,0.939567651,92,4,92,70,49,30,16,2,-1
6/14/20,Chhattisgarh,-38.84020945,121,0.002088187,0.940548838,93,4,93,71,50,31,17,3,-1
6/15/20,Chhattisgarh,-38.86095535,44,0.001998175,0.943786175,94,4,94,72,51,32,18,4,-1
6/16/20,Chhattisgarh,-38.97504438,69,0.001891964,0.949227803,95,4,95,73,52,33,19,5,-1
6/17/20,Chhattisgarh,-39.16440839,80,0.001776813,0.956820844,96,4,96,74,53,34,20,6,-1
6/18/20,Chhattisgarh,-39.40025819,82,0.001659023,0.96650988,97,4,97,75,54,35,21,7,-1
6/19/20,Chhattisgarh,-39.6441705,72,0.001543738,0.97823132,98,4,98,76,55,36,22,8,-1
6/20/20,Chhattisgarh,-39.85255287,116,0.001434942,0.991905376,99,4,99,77,56,37,23,9,-1
6/21/20,Chhattisgarh,-39.98369915,121,0.001335557,1.007427705,100,4,100,78,57,38,24,10,-1
6/22/20,Chhattisgarh,-40.00738137,47,0.001247608,1.024661823,101,4,101,79,58,39,25,11,-1
6/23/20,Chhattisgarh,-39.91141817,83,0.001172387,1.043432231,102,4,102,80,59,40,26,12,-1
6/24/20,Chhattisgarh,-39.70099049,34,0.001110444,1.063518017,103,4,103,81,60,41,27,13,-1
6/25/20,Chhattisgarh,-39.39194658,37,0.00106153,1.084647543,104,4,104,82,61,42,28,14,-1
6/26/20,Chhattisgarh,-39.00327951,89,0.001024992,1.106495772,105,4,105,83,62,43,29,15,-1
6/27/20,Chhattisgarh,-38.55556773,65,0.001000124,1.128686037,106,4,106,84,63,44,30,16,-1
6/28/20,Chhattisgarh,-38.06980983,84,0.00098645,1.15079733,107,4,107,85,64,45,31,17,-1
6/29/20,Chhattisgarh,-37.5697258,101,0.000983804,1.172377079,108,4,108,86,65,46,32,18,-1
6/30/20,Chhattisgarh,-37.08400544,63,0.000992356,1.192958401,109,4,109,87,66,47,33,19,-1
7/1/20,Chhattisgarh,-36.63861155,82,0.001012632,1.212080287,110,4,110,88,67,48,34,20,-1
7/2/20,Chhattisgarh,-36.25196456,73,0.001045527,1.229308894,111,4,111,89,68,49,35,21,-1
7/3/20,Chhattisgarh,-35.93443091,52,0.001092327,1.244258004,112,4,112,90,69,50,36,22,-1
7/4/20,Chhattisgarh,-35.68494659,96,0.001154745,1.256606607,113,4,113,91,70,51,37,23,-1
7/5/20,Chhattisgarh,-35.48986302,46,0.001234725,1.266111784,114,4,114,92,71,52,38,24,-1
7/6/20,Chhattisgarh,-35.33091267,98,0.001334466,1.27261564,115,4,115,93,72,53,39,25,-1
7/7/20,Chhattisgarh,-35.1971532,110,0.001456345,1.276046048,116,4,116,94,73,54,40,26,-1
7/8/20,Chhattisgarh,-35.08412158,111,0.001602944,1.276412207,117,5,117,95,74,55,41,27,-1
7/9/20,Chhattisgarh,-34.99250925,140,0.001777,1.273796957,118,5,118,96,75,56,42,28,-1
7/10/20,Chhattisgarh,-34.93119146,166,0.001981428,1.268348098,119,5,119,97,76,57,43,29,-1
7/11/20,Chhattisgarh,-34.9203764,65,0.002219232,1.260270416,120,5,120,98,77,58,44,30,0
7/12/20,Chhattisgarh,-34.98821729,184,0.002493312,1.249819212,121,5,121,99,78,59,45,31,1
7/13/20,Chhattisgarh,-35.17069192,184,0.002806226,1.23729537,122,5,122,100,79,60,46,32,2
7/14/20,Chhattisgarh,-35.51031801,114,0.003159884,1.223041339,123,5,123,101,80,61,47,33,3
7/15/20,Chhattisgarh,-36.05281104,177,0.003555284,1.207436877,124,5,124,102,81,62,48,34,4
7/16/20,Chhattisgarh,-36.8425082,198,0.003992366,1.190893136,125,5,125,103,82,63,49,35,5
7/17/20,Chhattisgarh,-37.91234023,249,0.004469797,1.173844166,126,5,126,104,83,64,50,36,6
7/18/20,Chhattisgarh,-39.27382607,243,0.00498574,1.156736026,127,5,127,105,84,65,51,37,7
7/19/20,Chhattisgarh,-40.90937927,161,0.005538089,1.140014613,128,5,128,106,85,66,52,38,8
7/20/20,Chhattisgarh,-42.77282946,191,0.006124874,1.124113013,129,5,129,107,86,67,53,39,9
7/21/20,Chhattisgarh,-44.79045377,133,0.006744158,1.109438408,130,5,130,108,87,68,54,40,10
7/22/20,Chhattisgarh,-46.86100178,268,0.00739377,1.096358491,131,5,131,109,88,69,55,41,11
7/23/20,Chhattisgarh,-48.8620484,371,0.00807143,1.085188561,132,5,132,110,89,70,56,42,12
7/24/20,Chhattisgarh,-50.66686987,449,0.008774716,1.076181529,133,5,133,111,90,71,57,43,13
7/25/20,Chhattisgarh,-52.16564438,363,0.009501104,1.069522774,134,5,134,112,91,72,58,44,14
7/26/20,Chhattisgarh,-53.2763412,431,0.010247973,1.065330153,135,5,135,113,92,73,59,45,15
7/27/20,Chhattisgarh,-53.94968413,367,0.011012627,1.063657788,136,5,136,114,93,74,60,46,16
7/28/20,Chhattisgarh,-54.16980152,306,0.011792303,1.064501332,137,5,137,115,94,75,61,47,17
7/29/20,Chhattisgarh,-53.95362586,314,0.012584234,1.067802606,138,5,138,116,95,76,62,48,18
7/30/20,Chhattisgarh,-53.3463539,256,0.013385693,1.073452688,139,5,139,117,96,77,63,49,19
7/31/20,Chhattisgarh,-52.41200972,336,0.014193972,1.081294247,140,5,140,118,97,78,64,50,20
8/1/20,Chhattisgarh,-51.22185636,235,0.015006629,1.091125583,141,5,141,119,98,79,65,51,21
8/2/20,Chhattisgarh,-49.84437174,181,0.015821693,1.102709634,142,5,142,120,99,80,66,52,22
8/3/20,Chhattisgarh,-48.34014039,212,0.016637727,1.115790293,143,5,143,121,100,81,67,53,23
8/4/20,Chhattisgarh,-46.76026723,382,0.017453873,1.130115248,144,5,144,122,101,82,68,54,24
8/5/20,Chhattisgarh,-45.15550237,295,0.018269894,1.145459918,145,5,145,123,102,83,69,55,25
8/6/20,Chhattisgarh,-43.57916289,523,0.019086439,1.161644022,146,5,146,124,103,84,70,56,26
8/7/20,Chhattisgarh,-42.08565927,388,0.019904937,1.178534795,147,5,147,125,104,85,71,57,27
8/8/20,Chhattisgarh,-40.72558442,447,0.020727547,1.196038416,148,-1,148,126,105,86,72,58,28
8/9/20,Chhattisgarh,-39.53541993,293,0.021557141,1.214087693,149,-1,149,127,106,87,73,59,29
8/10/20,Chhattisgarh,-38.53831205,477,0.02239729,1.232634101,150,-1,150,128,107,88,74,60,30
8/11/20,Chhattisgarh,-37.74447947,360,0.023252309,1.251647158,151,-1,151,129,108,89,75,61,31
8/12/20,Chhattisgarh,-37.14304332,567,0.024127251,1.271118844,152,-1,152,130,109,90,76,62,32
8/13/20,Chhattisgarh,-36.70926853,478,0.025027609,1.291068453,153,-1,153,131,110,91,77,63,33
8/14/20,Chhattisgarh,-36.41430952,529,0.025959357,1.311543793,154,-1,154,132,111,92,78,64,34
8/15/20,Chhattisgarh,-36.22802081,486,0.026928479,1.33261634,155,-1,155,133,112,93,79,65,35
8/16/20,Chhattisgarh,-36.12244938,576,0.027941005,1.354369036,156,-1,156,134,113,94,80,66,36
8/17/20,Chhattisgarh,-36.08285897,404,0.029003279,1.376875156,157,-1,157,135,114,95,81,67,37
8/18/20,Chhattisgarh,-36.10820189,808,0.030121539,1.400166934,158,-1,158,136,115,96,82,68,38
8/19/20,Chhattisgarh,-36.20029109,752,0.031300727,1.424197547,159,-1,159,137,116,97,83,69,39
4/13/20,Meghalaya,-61.01091587,1,0.001443312,1.850818175,31,0,31,9,-1,-1,-1,-1,-1
4/14/20,Meghalaya,-61.2546221,0,0.001500654,1.497420319,32,0,32,10,-1,-1,-1,-1,-1
4/15/20,Meghalaya,-61.44771263,6,0.001539814,1.219054426,33,0,33,11,-1,-1,-1,-1,-1
4/16/20,Meghalaya,-61.5651828,2,0.001557143,1.00137395,34,0,34,12,-1,-1,-1,-1,-1
4/17/20,Meghalaya,-61.59700366,0,0.001549909,0.832398515,35,0,35,13,-1,-1,-1,-1,-1
4/18/20,Meghalaya,-61.54236715,2,0.001516789,0.702244724,36,0,36,14,-1,-1,-1,-1,-1
4/19/20,Meghalaya,-61.40676761,0,0.001458305,0.602905933,37,0,37,15,-1,-1,-1,-1,-1
4/20/20,Meghalaya,-61.19655409,0,0.001377081,0.528030923,38,0,38,16,-1,-1,-1,-1,-1
4/21/20,Meghalaya,-60.91490418,1,0.0012776,0.472694059,39,0,39,17,-1,-1,-1,-1,-1
4/22/20,Meghalaya,-60.56193602,0,0.001165519,0.433167695,40,1,40,18,-1,-1,-1,-1,-1
4/23/20,Meghalaya,-60.13559603,0,0.001046908,0.40671065,41,1,41,19,-1,-1,-1,-1,-1
4/24/20,Meghalaya,-59.63239814,0,0.000927625,0.391382384,42,1,42,20,-1,-1,-1,-1,-1
4/25/20,Meghalaya,-59.04895248,0,0.000812717,0.385886746,43,1,43,21,0,-1,-1,-1,-1
4/26/20,Meghalaya,-58.38482858,0,0.000705972,0.3894452,44,1,44,22,1,-1,-1,-1,-1
4/27/20,Meghalaya,-57.64184492,0,0.000609769,0.401697691,45,1,45,23,2,-1,-1,-1,-1
4/28/20,Meghalaya,-56.82102732,0,0.000525239,0.422628636,46,1,46,24,3,-1,-1,-1,-1
4/29/20,Meghalaya,-55.92308804,0,0.000452527,0.452514261,47,1,47,25,4,-1,-1,-1,-1
4/30/20,Meghalaya,-54.95057435,0,0.000391089,0.491885052,48,1,48,26,5,-1,-1,-1,-1
5/1/20,Meghalaya,-53.9098608,0,0.000339947,0.541494534,49,1,49,27,6,-1,-1,-1,-1
5/2/20,Meghalaya,-52.81416972,0,0.000297904,0.602284742,50,1,50,28,7,-1,-1,-1,-1
5/3/20,Meghalaya,-51.68806949,0,0.000263726,0.675338159,51,1,51,29,8,-1,-1,-1,-1
5/4/20,Meghalaya,-50.56528693,0,0.00023624,0.761801898,52,1,52,30,9,-1,-1,-1,-1
5/5/20,Meghalaya,-49.48064618,0,0.000214362,0.862763697,53,1,53,31,10,-1,-1,-1,-1
5/6/20,Meghalaya,-48.46342745,0,0.000197129,0.979057862,54,1,54,32,11,-1,-1,-1,-1
5/7/20,Meghalaya,-47.53468744,0,0.00018372,1.110987515,55,1,55,33,12,-1,-1,-1,-1
5/8/20,Meghalaya,-46.70648033,0,0.000173453,1.257965484,56,1,56,34,13,-1,-1,-1,-1
5/9/20,Meghalaya,-45.98420947,1,0.000165767,1.418098994,57,1,57,35,14,-1,-1,-1,-1
5/10/20,Meghalaya,-45.37162475,0,0.000160206,1.587777325,58,1,58,36,15,-1,-1,-1,-1
5/11/20,Meghalaya,-44.87451608,0,0.000156403,1.761366481,59,2,59,37,16,-1,-1,-1,-1
5/12/20,Meghalaya,-44.50024694,0,0.000154055,1.931150212,60,2,60,38,17,-1,-1,-1,-1
5/13/20,Meghalaya,-44.25548316,0,0.000152912,2.087650765,61,2,61,39,18,-1,-1,-1,-1
5/14/20,Meghalaya,-44.14050807,0,0.000152761,2.220403235,62,2,62,40,19,0,-1,-1,-1
5/15/20,Meghalaya,-44.14736028,0,0.000153413,2.319159436,63,2,63,41,20,1,-1,-1,-1
5/16/20,Meghalaya,-44.25942254,0,0.000154702,2.375373478,64,2,64,42,21,2,-1,-1,-1
5/17/20,Meghalaya,-44.45071817,0,0.00015648,2.383681586,65,2,65,43,22,3,-1,-1,-1
5/18/20,Meghalaya,-44.68738964,0,0.000158621,2.342986135,66,2,66,44,23,4,-1,-1,-1
5/19/20,Meghalaya,-44.93239339,0,0.000161018,2.256781787,67,2,67,45,24,5,-1,-1,-1
5/20/20,Meghalaya,-45.14967276,1,0.000163586,2.13256853,68,2,68,46,25,6,-1,-1,-1
5/21/20,Meghalaya,-45.30465307,0,0.000166259,1.980510943,69,2,69,47,26,7,-1,-1,-1
5/22/20,Meghalaya,-45.36517391,0,0.000168981,1.811761337,70,2,70,48,27,8,-1,-1,-1
5/23/20,Meghalaya,-45.30614548,0,0.000171706,1.636923021,71,2,71,49,28,9,-1,-1,-1
5/24/20,Meghalaya,-45.10734003,0,0.000174397,1.464974961,72,2,72,50,29,10,-1,-1,-1
5/25/20,Meghalaya,-44.75358634,1,0.000177015,1.302737747,73,3,73,51,30,11,-1,-1,-1
5/26/20,Meghalaya,-44.24184162,5,0.000179528,1.154788386,74,3,74,52,31,12,-1,-1,-1
5/27/20,Meghalaya,-43.58795612,0,0.000181899,1.023678465,75,3,75,53,32,13,-1,-1,-1
5/28/20,Meghalaya,-42.82086144,1,0.000184098,0.910323696,76,3,76,54,33,14,0,-1,-1
5/29/20,Meghalaya,-41.97335135,6,0.000186095,0.814457639,77,3,77,55,34,15,1,-1,-1
5/30/20,Meghalaya,-41.07589316,0,0.000187857,0.735068474,78,3,78,56,35,16,2,-1,-1
5/31/20,Meghalaya,-40.1532573,0,0.000189352,0.670768919,79,3,79,57,36,17,3,-1,-1
6/1/20,Meghalaya,-39.22528332,1,0.000190541,0.620079145,80,3,80,58,37,18,4,-1,-1
6/2/20,Meghalaya,-38.31183673,2,0.000191379,0.581622855,81,3,81,59,38,19,5,-1,-1
6/3/20,Meghalaya,-37.4355096,3,0.000191817,0.554247373,82,3,82,60,39,20,6,-1,-1
6/4/20,Meghalaya,-36.61934723,0,0.000191804,0.537083931,83,3,83,61,40,21,7,-1,-1
6/5/20,Meghalaya,-35.88243734,0,0.000191295,0.529566619,84,3,84,62,41,22,8,-1,-1
6/6/20,Meghalaya,-35.23742347,0,0.000190249,0.531427082,85,3,85,63,42,23,9,-1,-1
6/7/20,Meghalaya,-34.68968577,3,0.000188635,0.54267616,86,3,86,64,43,24,10,-1,-1
6/8/20,Meghalaya,-34.23955331,3,0.000186438,0.563575136,87,4,87,65,44,25,11,-1,-1
6/9/20,Meghalaya,-33.88509523,4,0.000183673,0.594591611,88,4,88,66,45,26,12,-1,-1
6/10/20,Meghalaya,-33.62151258,1,0.000180409,0.636332491,89,4,89,67,46,27,13,-1,-1
6/11/20,Meghalaya,-33.43921852,0,0.00017678,0.689451519,90,4,90,68,47,28,14,0,-1
6/12/20,Meghalaya,-33.32411814,0,0.000172984,0.754539155,91,4,91,69,48,29,15,1,-1
6/13/20,Meghalaya,-33.26011947,0,0.000169265,0.832010749,92,4,92,70,49,30,16,2,-1
6/14/20,Meghalaya,-33.23087856,0,0.000165888,0.922008159,93,4,93,71,50,31,17,3,-1
6/15/20,Meghalaya,-33.2219753,0,0.000163119,1.024322198,94,4,94,72,51,32,18,4,-1
6/16/20,Meghalaya,-33.2228469,0,0.00016121,1.138334446,95,4,95,73,52,33,19,5,-1
6/17/20,Meghalaya,-33.22697893,0,0.000160415,1.26296589,96,4,96,74,53,34,20,6,-1
6/18/20,Meghalaya,-33.23268268,0,0.000161,1.39660853,97,4,97,75,54,35,21,7,-1
6/19/20,Meghalaya,-33.24514956,0,0.00016327,1.537022177,98,4,98,76,55,36,22,8,-1
6/20/20,Meghalaya,-33.2763219,0,0.000167584,1.681214301,99,4,99,77,56,37,23,9,-1
6/21/20,Meghalaya,-33.34117733,0,0.000174389,1.825362662,100,4,100,78,57,38,24,10,-1
6/22/20,Meghalaya,-33.45643645,2,0.000184227,1.964849244,101,4,101,79,58,39,25,11,-1
6/23/20,Meghalaya,-33.64133666,1,0.000197759,2.094440222,102,4,102,80,59,40,26,12,-1
6/24/20,Meghalaya,-33.91183794,0,0.000215775,2.20859928,103,4,103,81,60,41,27,13,-1
6/25/20,Meghalaya,-34.27020972,0,0.000239223,2.301893708,104,4,104,82,61,42,28,14,-1
6/26/20,Meghalaya,-34.70453724,2,0.000269283,2.369450345,105,4,105,83,62,43,29,15,-1
6/27/20,Meghalaya,-35.19574449,0,0.00030744,2.407423671,106,4,106,84,63,44,30,16,-1
6/28/20,Meghalaya,-35.72769178,2,0.000355559,2.413434249,107,4,107,85,64,45,31,17,-1
6/29/20,Meghalaya,-36.29358719,1,0.000415993,2.386922018,108,4,108,86,65,46,32,18,-1
6/30/20,Meghalaya,-36.89496961,2,0.000491681,2.329346056,109,4,109,87,66,47,33,19,-1
7/1/20,Meghalaya,-37.54007324,2,0.00058626,2.244162513,110,4,110,88,67,48,34,20,-1
7/2/20,Meghalaya,-38.23862727,3,0.000704162,2.136537524,111,4,111,89,68,49,35,21,-1
7/3/20,Meghalaya,-38.99434846,4,0.00085065,2.012808085,112,4,112,90,69,50,36,22,-1
7/4/20,Meghalaya,-39.80794193,8,0.001031703,1.879778346,113,4,113,91,70,51,37,23,-1
7/5/20,Meghalaya,-40.67815982,2,0.001253756,1.743997379,114,4,114,92,71,52,38,24,-1
7/6/20,Meghalaya,-41.59911484,16,0.001523307,1.611170731,115,4,115,93,72,53,39,25,-1
7/7/20,Meghalaya,-42.55691196,6,0.001846253,1.485802331,116,4,116,94,73,54,40,26,-1
7/8/20,Meghalaya,-43.52896496,6,0.00222697,1.371078052,117,5,117,95,74,55,41,27,-1
7/9/20,Meghalaya,-44.48167468,13,0.002667147,1.268937162,118,5,118,96,75,56,42,28,-1
7/10/20,Meghalaya,-45.36858393,73,0.003164448,1.180256729,119,5,119,97,76,57,43,29,-1
7/11/20,Meghalaya,-46.1361443,76,0.003711215,1.105083949,120,5,120,98,77,58,44,30,0
7/12/20,Meghalaya,-46.731127,33,0.004293208,1.042869819,121,5,121,99,78,59,45,31,1
7/13/20,Meghalaya,-47.1084837,21,0.004888818,0.992674458,122,5,122,100,79,60,46,32,2
7/14/20,Meghalaya,-47.24495558,2,0.005469115,0.953329712,123,5,123,101,80,61,47,33,3
7/15/20,Meghalaya,-47.15515225,19,0.005999438,0.923559077,124,5,124,102,81,62,48,34,4
7/16/20,Meghalaya,-46.88866583,40,0.006442717,0.902065558,125,5,125,103,82,63,49,35,5
7/17/20,Meghalaya,-46.51039121,26,0.006764164,0.887601107,126,5,126,104,83,64,50,36,6
7/18/20,Meghalaya,-46.08793422,15,0.00693718,0.879026223,127,5,127,105,84,65,51,37,7
7/19/20,Meghalaya,-45.68448166,32,0.006948828,0.875359915,128,5,128,106,85,66,52,38,8
7/20/20,Meghalaya,-45.3542666,19,0.006802477,0.875814714,129,5,129,107,86,67,53,39,9
7/21/20,Meghalaya,-45.14074718,21,0.006516163,0.87981058,130,5,130,108,87,68,54,40,10
7/22/20,Meghalaya,-45.06989857,24,0.006119144,0.88696376,131,5,131,109,88,69,55,41,11
7/23/20,Meghalaya,-45.14164866,20,0.005646605,0.897051754,132,5,132,110,89,70,56,42,12
7/24/20,Meghalaya,-45.32251244,53,0.005133919,0.909962885,133,5,133,111,90,71,57,43,13
7/25/20,Meghalaya,-45.55187526,59,0.004612529,0.925643325,134,5,134,112,91,72,58,44,14
7/26/20,Meghalaya,-45.75048585,56,0.004107587,0.944050973,135,5,135,113,92,73,59,45,15
7/27/20,Meghalaya,-45.83255367,36,0.003637127,0.965117573,136,5,136,114,93,74,60,46,16
7/28/20,Meghalaya,-45.72536314,41,0.003212507,0.988715115,137,5,137,115,94,75,61,47,17
7/29/20,Meghalaya,-45.3892517,5,0.002839487,1.014622741,138,5,138,116,95,76,62,48,18
7/30/20,Meghalaya,-44.82513146,19,0.00251951,1.042494658,139,5,139,117,96,77,63,49,19
7/31/20,Meghalaya,-44.0684639,20,0.002251038,1.071835752,140,5,140,118,97,78,64,50,20
8/1/20,Meghalaya,-43.1711888,33,0.002030652,1.101997262,141,5,141,119,98,79,65,51,21
8/2/20,Meghalaya,-42.19060116,18,0.001853884,1.132205951,142,5,142,120,99,80,66,52,22
8/3/20,Meghalaya,-41.18554933,28,0.001715993,1.161632966,143,5,143,121,100,81,67,53,23
8/4/20,Meghalaya,-40.21234314,15,0.001612572,1.189494914,144,5,144,122,101,82,68,54,24
8/5/20,Meghalaya,-39.31754871,22,0.001540004,1.215168144,145,5,145,123,102,83,69,55,25
8/6/20,Meghalaya,-38.53352056,51,0.001495572,1.238294454,146,5,146,124,103,84,70,56,26
8/7/20,Meghalaya,-37.87844263,16,0.001477471,1.258860172,147,5,147,125,104,85,71,57,27
8/8/20,Meghalaya,-37.35797672,17,0.001484855,1.277235832,148,-1,148,126,105,86,72,58,28
8/9/20,Meghalaya,-36.96708502,39,0.001517884,1.294172285,149,-1,149,127,106,87,73,59,29
8/10/20,Meghalaya,-36.69507095,53,0.001577743,1.310763859,150,-1,150,128,107,88,74,60,30
8/11/20,Meghalaya,-36.52720563,27,0.001666712,1.328401857,151,-1,151,129,108,89,75,61,31
8/12/20,Meghalaya,-36.43993373,37,0.001788127,1.348739758,152,-1,152,130,109,90,76,62,32
8/13/20,Meghalaya,-36.40477657,14,0.001946441,1.373673586,153,-1,153,131,110,91,77,63,33
8/14/20,Meghalaya,-36.39489522,35,0.002147109,1.405321134,154,-1,154,132,111,92,78,64,34
8/15/20,Meghalaya,-36.38545798,64,0.00239669,1.445979513,155,-1,155,133,112,93,79,65,35
8/16/20,Meghalaya,-36.35649547,82,0.002702918,1.498059522,156,-1,156,134,113,94,80,66,36
8/17/20,Meghalaya,-36.30242109,44,0.003074759,1.56402938,157,-1,157,135,114,95,81,67,37
8/18/20,Meghalaya,-36.22816649,39,0.003522485,1.646430598,158,-1,158,136,115,96,82,68,38
8/19/20,Meghalaya,-36.13896476,78,0.004057497,1.748034962,159,-1,159,137,116,97,83,69,39
3/14/20,Delhi,-14.9246006,7,0.000297536,1.96502239,1,-1,1,-1,-1,-1,-1,-1,-1
3/15/20,Delhi,-16.921332,0,0.000299873,1.978877534,2,-1,2,-1,-1,-1,-1,-1,-1
3/16/20,Delhi,-20.03796439,0,0.000307007,1.994610101,3,-1,3,-1,-1,-1,-1,-1,-1
3/17/20,Delhi,-24.42657448,1,0.0003193,2.011383891,4,-1,4,-1,-1,-1,-1,-1,-1
3/18/20,Delhi,-30.09546277,2,0.000337378,2.028039765,5,-1,5,-1,-1,-1,-1,-1,-1
3/19/20,Delhi,-36.88796441,4,0.000362185,2.043096446,6,-1,6,-1,-1,-1,-1,-1,-1
3/20/20,Delhi,-44.47951492,6,0.000395064,2.054789633,7,-1,7,-1,-1,-1,-1,-1,-1
3/21/20,Delhi,-52.41481915,7,0.00043788,2.061156025,8,-1,8,-1,-1,-1,-1,-1,-1
3/22/20,Delhi,-60.20185427,0,0.000493198,2.060165695,9,-1,9,-1,-1,-1,-1,-1,-1
3/23/20,Delhi,-67.40206512,3,0.000564543,2.049900538,10,-1,10,-1,-1,-1,-1,-1,-1
3/24/20,Delhi,-73.70177624,0,0.000656762,2.028767016,11,-1,11,-1,-1,-1,-1,-1,-1
3/25/20,Delhi,-78.91403421,5,0.000776555,1.995718393,12,-1,12,-1,-1,-1,-1,-1,-1
3/26/20,Delhi,-82.97265508,1,0.00093308,1.950448402,13,-1,13,-1,-1,-1,-1,-1,-1
3/27/20,Delhi,-85.92102787,4,0.001138495,1.893511406,14,-1,14,-1,-1,-1,-1,-1,-1
3/28/20,Delhi,-87.88381188,9,0.001408168,1.826330863,15,-1,15,-1,-1,-1,-1,-1,-1
3/29/20,Delhi,-89.03350218,23,0.001760867,1.751080803,16,-1,16,-1,-1,-1,-1,-1,-1
3/30/20,Delhi,-89.55744861,25,0.002218725,1.670457814,17,-1,17,-1,-1,-1,-1,-1,-1
3/31/20,Delhi,-89.63206063,23,0.002806756,1.587390615,18,-1,18,-1,-1,-1,-1,-1,-1
4/1/20,Delhi,-89.41147709,32,0.003551503,1.504747965,19,0,19,-1,-1,-1,-1,-1,-1
4/2/20,Delhi,-89.02348296,141,0.00447813,1.425098922,20,0,20,-1,-1,-1,-1,-1,-1
4/3/20,Delhi,-88.5692949,93,0.005605667,1.350557642,21,0,21,-1,-1,-1,-1,-1,-1
4/4/20,Delhi,-88.12501003,59,0.006940204,1.282718883,22,0,22,0,-1,-1,-1,-1,-1
4/5/20,Delhi,-87.74195341,58,0.008466431,1.222669836,23,0,23,1,-1,-1,-1,-1,-1
4/6/20,Delhi,-87.44628092,22,0.010138822,1.171053284,24,0,24,2,-1,-1,-1,-1,-1
4/7/20,Delhi,-87.24112098,51,0.011874736,1.128155757,25,0,25,3,-1,-1,-1,-1,-1
4/8/20,Delhi,-87.11552793,93,0.013553484,1.093998811,26,0,26,4,-1,-1,-1,-1,-1
4/9/20,Delhi,-87.05123508,51,0.015027301,1.068418254,27,0,27,5,-1,-1,-1,-1,-1
4/10/20,Delhi,-87.0280765,183,0.016154371,1.051122739,28,0,28,6,-1,-1,-1,-1,-1
4/11/20,Delhi,-87.02893261,166,0.016840909,1.041728527,29,0,29,7,-1,-1,-1,-1,-1
4/12/20,Delhi,-87.04239947,85,0.017062911,1.039771318,30,0,30,8,-1,-1,-1,-1,-1
4/13/20,Delhi,-87.06058497,356,0.01685731,1.044698954,31,0,31,9,-1,-1,-1,-1,-1
4/14/20,Delhi,-87.07593545,51,0.01629833,1.055850978,32,0,32,10,-1,-1,-1,-1,-1
4/15/20,Delhi,-87.08382899,17,0.015479237,1.072432505,33,0,33,11,-1,-1,-1,-1,-1
4/16/20,Delhi,-87.08428977,62,0.014497094,1.093490778,34,0,34,12,-1,-1,-1,-1,-1
4/17/20,Delhi,-87.08058357,67,0.013440623,1.11790293,35,0,35,13,-1,-1,-1,-1,-1
4/18/20,Delhi,-87.07798463,186,0.012383857,1.144382738,36,0,36,14,-1,-1,-1,-1,-1
4/19/20,Delhi,-87.08151484,110,0.011384107,1.171512433,37,0,37,15,-1,-1,-1,-1,-1
4/20/20,Delhi,-87.09168063,78,0.010482684,1.19780278,38,0,38,16,-1,-1,-1,-1,-1
4/21/20,Delhi,-87.10138285,75,0.009707285,1.221780385,39,0,39,17,-1,-1,-1,-1,-1
4/22/20,Delhi,-87.09974802,92,0.009074223,1.242095501,40,1,40,18,-1,-1,-1,-1,-1
4/23/20,Delhi,-87.07601319,128,0.008588508,1.257637074,41,1,41,19,-1,-1,-1,-1,-1
4/24/20,Delhi,-87.02123103,138,0.008245453,1.267636317,42,1,42,20,-1,-1,-1,-1,-1
4/25/20,Delhi,-86.92850921,111,0.008035368,1.271738393,43,1,43,21,0,-1,-1,-1,-1
4/26/20,Delhi,-86.79184116,293,0.00794965,1.270026142,44,1,44,22,1,-1,-1,-1,-1
4/27/20,Delhi,-86.60320687,190,0.007984131,1.262990083,45,1,45,23,2,-1,-1,-1,-1
4/28/20,Delhi,-86.35019263,206,0.00813923,1.251451959,46,1,46,24,3,-1,-1,-1,-1
