date,state,Mobility,case_growth,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6,label_Mobility,label_confirmed_infections
7/3/20,Delhi,-55.56082689,-0.0059677919999999995,2520,0.27691665,0.838920949,112,5,112,100,79,60,46,32,2,1,0
7/4/20,Delhi,-55.3459485,-0.109982335,2505,0.270191607,0.8400406359999999,113,5,113,101,80,61,47,33,3,1,0
7/5/20,Delhi,-55.1802029,-0.48662202200000004,2244,0.263527807,0.8418583009999999,114,5,114,102,81,62,48,34,4,1,0
7/6/20,Delhi,-55.062476000000004,0.375553587,1379,0.256902824,0.8441928,115,5,115,103,82,63,49,35,5,1,1
7/7/20,Delhi,-54.97498475,0.012367211999999999,2008,0.250299412,0.846912825,116,5,116,104,83,64,50,36,6,1,1
7/8/20,Delhi,-54.89535636,0.072983587,2033,0.24370365,0.849940625,117,5,117,105,84,65,51,37,7,1,1
7/9/20,Delhi,-54.8056521,-0.045823819,2187,0.237106247,0.8532516290000001,118,5,118,106,85,66,52,38,8,1,0
7/10/20,Delhi,-54.69533697,-0.15942773699999999,2089,0.23050379699999998,0.856869705,119,5,119,107,86,67,53,39,9,1,0
7/11/20,Delhi,-54.5613892,-0.12411617900000001,1781,0.223897023,0.8608581540000001,120,5,120,108,87,68,54,40,10,1,0
7/12/20,Delhi,-54.40661734,-0.232879483,1573,0.21729044399999997,0.865307442,121,5,121,109,88,69,55,41,11,1,0
7/13/20,Delhi,-54.23483641,0.25362842,1246,0.21068974199999999,0.87032131,122,5,122,110,89,70,56,42,12,1,1
7/14/20,Delhi,-54.04649547,0.025193345,1606,0.204101003,0.876002912,123,5,123,111,90,71,57,43,13,1,1
7/15/20,Delhi,-53.84339989,0.003029387,1647,0.197530913,0.88244188,124,5,124,112,91,72,58,44,14,1,1
7/16/20,Delhi,-53.63124864,-0.122102697,1652,0.190986722,0.889702469,125,5,125,113,92,73,59,45,15,1,0
7/17/20,Delhi,-53.41802918,0.008846604000000001,1462,0.184476776,0.897812907,126,5,126,114,93,74,60,46,16,1,1
7/18/20,Delhi,-53.21161649,-0.197063839,1475,0.178012952,0.906756736,127,5,127,115,94,75,61,47,17,1,0
7/19/20,Delhi,-53.0159,-0.238315826,1211,0.17160869899999998,0.9164675940000001,128,5,128,116,95,76,62,48,18,1,0
7/20/20,Delhi,-52.82643347,0.34614853100000004,954,0.165277866,0.9268288920000001,129,5,129,117,96,77,63,49,19,1,1
7/21/20,Delhi,-52.630137899999994,-0.09471776300000001,1349,0.15903664,0.9376789090000001,130,5,130,118,97,78,64,50,20,1,0
7/22/20,Delhi,-52.411596200000005,-0.164244886,1227,0.152903721,0.948820606,131,5,131,119,98,79,65,51,21,1,0
7/23/20,Delhi,-52.16140898,-0.015474197,1041,0.146897044,0.960034484,132,5,132,120,99,80,66,52,22,1,0
7/24/20,Delhi,-51.88037687,0.10798863800000001,1025,0.14103248300000001,0.971092629,133,5,133,121,100,81,67,53,23,1,1
7/25/20,Delhi,-51.57767532,-0.060405923,1142,0.135324239,0.981772462,134,5,134,122,101,82,68,54,24,1,0
7/26/20,Delhi,-51.26637405,-0.561010813,1075,0.129785268,0.991869265,135,5,135,123,102,83,69,55,25,1,0
7/27/20,Delhi,-50.95611018,0.543195058,613,0.124427971,1.0012069209999999,136,5,136,124,103,84,70,56,26,1,1
7/28/20,Delhi,-50.65023442,-0.020067563,1056,0.119263215,1.009646493,137,5,137,125,104,85,71,57,27,1,0
7/29/20,Delhi,-50.35237328,0.05447356,1035,0.114301154,1.01709233,138,5,138,126,105,86,72,58,28,1,1
7/30/20,Delhi,-50.07067634,0.089141952,1093,0.109550794,1.023495488,139,5,139,127,106,87,73,59,29,1,1
7/31/20,Delhi,-49.81794169,-0.066547226,1195,0.105020053,1.028854397,140,5,140,128,107,88,74,60,30,1,0
8/1/20,Delhi,-49.60747184,-0.151176258,1118,0.10071671,1.0332129209999998,141,-1,141,129,108,89,75,61,31,1,0
8/2/20,Delhi,-49.44874077,-0.17693070800000002,961,0.096650124,1.036656348,142,-1,142,130,109,90,76,62,32,1,0
8/3/20,Delhi,-49.34494098,-0.177371052,805,0.09283028199999999,1.0393061140000002,143,-1,143,131,110,91,77,63,33,1,0
8/4/20,Delhi,-49.29139863,0.46722198600000003,674,0.089266476,1.041313954,144,-1,144,132,111,92,78,64,34,1,1
8/5/20,Delhi,-49.28982908,0.188184866,1076,0.08596686699999999,1.042855614,145,-1,145,133,112,93,79,65,35,0,1
8/6/20,Delhi,-49.34706638,-0.085893121,1299,0.082938335,1.044123613,146,-1,146,134,113,94,80,66,36,0,0
8/7/20,Delhi,-49.46805902,0.16356616,1192,0.080186281,1.045318418,147,-1,147,135,114,95,81,67,37,0,1
8/8/20,Delhi,-49.65121079,-0.076904103,1404,0.077714848,1.046638074,148,-1,148,136,115,96,82,68,38,0,0
8/9/20,Delhi,-49.88510786,-0.608444385,1300,0.07552634700000001,1.048267342,149,-1,149,137,116,97,83,69,39,0,0
8/10/20,Delhi,-50.14526544,0.574834344,707,0.07362196900000001,1.050368078,150,-1,150,138,117,98,84,70,40,0,1
8/11/20,Delhi,-50.39032647,-0.121566017,1257,0.072002901,1.053072307,151,-1,151,139,118,99,85,71,41,0,0
8/12/20,Delhi,-50.56590198,-0.151909029,1113,0.07066944,1.056478367,152,-1,152,140,119,100,86,72,42,0,0
8/13/20,Delhi,-50.61865512,0.22042303100000002,956,0.06962066900000001,1.060649172,153,-1,153,141,120,101,87,73,43,1,1
8/14/20,Delhi,-50.51368812,0.068042434,1192,0.068855535,1.0656111129999999,154,-1,154,142,121,102,88,74,44,1,1
8/15/20,Delhi,-50.23795718,-0.670691727,1276,0.068372428,1.071352708,155,-1,155,143,122,103,89,75,45,1,0
8/16/20,Delhi,-49.79905432,0.18792096100000003,652,0.068168433,1.07782371,156,-1,156,144,123,104,90,76,46,1,1
8/17/20,Delhi,-49.23156845,0.55671092,787,0.068240512,1.084936827,157,-1,157,145,124,105,91,77,47,1,1
8/18/20,Delhi,-48.57589368,0.017303965,1374,0.068584232,1.0925745340000002,158,-1,158,146,125,106,92,78,48,1,1
8/19/20,Delhi,-47.86902632,0.017303965,1398,0.06919222400000001,1.10060224,159,-1,159,147,126,107,93,79,49,1,0
3/16/20,Uttarakhand,-6.657033835,-0.693147181,1,6.19e-05,1.95609784,3,-1,3,-1,-1,-1,-1,-1,-1,0,0
3/17/20,Uttarakhand,-10.74043129,0.693147181,0,6.17e-05,1.917616873,4,-1,4,-1,-1,-1,-1,-1,-1,0,1
3/18/20,Uttarakhand,-15.92402411,0.0,1,6.14e-05,1.8773091919999998,5,-1,5,-1,-1,-1,-1,-1,-1,0,0
3/19/20,Uttarakhand,-22.08132768,-0.693147181,1,6.1e-05,1.834047552,6,-1,6,-1,-1,-1,-1,-1,-1,0,0
3/20/20,Uttarakhand,-28.949371399999997,0.0,0,6.05e-05,1.7868769119999999,7,-1,7,-1,-1,-1,-1,-1,-1,0,0
3/21/20,Uttarakhand,-36.15903213,0.0,0,5.99e-05,1.735099731,8,-1,8,-1,-1,-1,-1,-1,-1,0,0
3/22/20,Uttarakhand,-43.30565637,0.693147181,0,5.93e-05,1.678349996,9,-1,9,-1,-1,-1,-1,-1,-1,0,1
3/23/20,Uttarakhand,-50.01763568,-0.693147181,1,5.85e-05,1.616642696,10,-1,10,-1,-1,-1,-1,-1,-1,0,0
3/24/20,Uttarakhand,-56.01392791,0.693147181,0,5.7700000000000007e-05,1.550389471,11,-1,11,-1,-1,-1,-1,-1,-1,0,1
3/25/20,Uttarakhand,-61.10904882,-0.693147181,1,5.6899999999999994e-05,1.48037943,12,0,12,0,-1,-1,-1,-1,-1,0,0
3/26/20,Uttarakhand,-65.21332329,0.0,0,5.59e-05,1.407730705,13,0,13,1,-1,-1,-1,-1,-1,0,0
3/27/20,Uttarakhand,-68.32649922,0.693147181,0,5.5e-05,1.333819445,14,0,14,2,-1,-1,-1,-1,-1,0,1
3/28/20,Uttarakhand,-70.51944004,0.0,1,5.4000000000000005e-05,1.260190289,15,0,15,3,-1,-1,-1,-1,-1,0,0
3/29/20,Uttarakhand,-71.9123783,-0.693147181,1,5.31e-05,1.1884512059999999,16,0,16,4,-1,-1,-1,-1,-1,0,0
3/30/20,Uttarakhand,-72.6509197,0.0,0,5.2300000000000004e-05,1.120159121,17,0,17,5,-1,-1,-1,-1,-1,0,0
3/31/20,Uttarakhand,-72.88429027,0.0,0,5.16e-05,1.0567095229999999,18,0,18,6,-1,-1,-1,-1,-1,1,0
4/1/20,Uttarakhand,-72.75275501,1.386294361,0,5.11e-05,0.999247659,19,0,19,7,-1,-1,-1,-1,-1,1,1
4/2/20,Uttarakhand,-72.3796656,0.559615788,3,5.08e-05,0.948616413,20,0,20,8,-1,-1,-1,-1,-1,1,1
4/3/20,Uttarakhand,-71.86829727,0.0,6,5.08e-05,0.905346069,21,0,21,9,-1,-1,-1,-1,-1,1,0
4/4/20,Uttarakhand,-71.30147231,-0.336472237,6,5.11e-05,0.869678705,22,0,22,10,-1,-1,-1,-1,-1,1,0
4/5/20,Uttarakhand,-70.74058121,0.182321557,4,5.18e-05,0.8416113040000001,23,0,23,11,-1,-1,-1,-1,-1,1,1
4/6/20,Uttarakhand,-70.22542502,-1.791759469,5,5.2900000000000005e-05,0.8209402309999999,24,0,24,12,-1,-1,-1,-1,-1,1,0
4/7/20,Uttarakhand,-69.77513429,1.609437912,0,5.4600000000000006e-05,0.807294663,25,0,25,13,-1,-1,-1,-1,-1,1,1
4/8/20,Uttarakhand,-69.39374827,-1.609437912,4,5.6999999999999996e-05,0.8001544540000001,26,0,26,14,-1,-1,-1,-1,-1,1,0
4/9/20,Uttarakhand,-69.07513102,0.0,0,5.9999999999999995e-05,0.798855745,27,0,27,15,-1,-1,-1,-1,-1,1,0
4/10/20,Uttarakhand,-68.80808767,0.0,0,6.39e-05,0.802593633,28,0,28,16,-1,-1,-1,-1,-1,1,0
4/11/20,Uttarakhand,-68.58167305,0.0,0,6.879999999999999e-05,0.810434207,29,0,29,17,-1,-1,-1,-1,-1,1,0
4/12/20,Uttarakhand,-68.38865106,0.0,0,7.47e-05,0.8213469999999999,30,0,30,18,-1,-1,-1,-1,-1,1,0
4/13/20,Uttarakhand,-68.22454713,1.098612289,0,8.18e-05,0.8342627570000001,31,0,31,19,-1,-1,-1,-1,-1,1,1
4/14/20,Uttarakhand,-68.08440174,-1.098612289,2,9.02e-05,0.848152055,32,0,32,20,-1,-1,-1,-1,-1,1,0
4/15/20,Uttarakhand,-67.96342881,0.0,0,0.00010017799999999999,0.862111982,33,1,33,21,0,-1,-1,-1,-1,1,0
4/16/20,Uttarakhand,-67.85690418,1.386294361,0,0.000111742,0.875444893,34,1,34,22,1,-1,-1,-1,-1,1,1
4/17/20,Uttarakhand,-67.75864351,-0.287682072,3,0.00012505600000000002,0.887716003,35,1,35,23,2,-1,-1,-1,-1,1,0
4/18/20,Uttarakhand,-67.66267583,0.0,2,0.000140214,0.898782702,36,1,36,24,3,-1,-1,-1,-1,1,0
4/19/20,Uttarakhand,-67.56446089,0.0,2,0.000157241,0.908794749,37,1,37,25,4,-1,-1,-1,-1,1,0
4/20/20,Uttarakhand,-67.45971677,-1.098612289,2,0.00017607200000000002,0.918168601,38,1,38,26,5,-1,-1,-1,-1,1,0
4/21/20,Uttarakhand,-67.34117944,0.0,0,0.000196529,0.9275412340000001,39,1,39,27,6,-1,-1,-1,-1,1,0
4/22/20,Uttarakhand,-67.19888359,0.693147181,0,0.00021830599999999998,0.937710588,40,1,40,28,7,-1,-1,-1,-1,1,1
4/23/20,Uttarakhand,-67.0200562,0.0,1,0.00024097400000000003,0.949571904,41,1,41,29,8,-1,-1,-1,-1,1,0
4/24/20,Uttarakhand,-66.7890206,-0.693147181,1,0.000264,0.964059874,42,1,42,30,9,-1,-1,-1,-1,1,0
4/25/20,Uttarakhand,-66.48834552,1.386294361,0,0.000286789,0.98210404,43,1,43,31,10,-1,-1,-1,-1,1,1
4/26/20,Uttarakhand,-66.1000502,-1.386294361,3,0.000308687,1.004599877,44,1,44,32,11,-1,-1,-1,-1,1,0
4/27/20,Uttarakhand,-65.60697672,1.386294361,0,0.000328987,1.032392955,45,1,45,33,12,-1,-1,-1,-1,1,1
4/28/20,Uttarakhand,-64.99349022,-0.693147181,3,0.000347003,1.066270506,46,1,46,34,13,-1,-1,-1,-1,1,0
4/29/20,Uttarakhand,-64.24812871,0.40546510799999996,1,0.00036212,1.106954281,47,1,47,35,14,-1,-1,-1,-1,1,1
4/30/20,Uttarakhand,-63.36585246,-1.098612289,2,0.000373829,1.155089952,48,1,48,36,15,-1,-1,-1,-1,1,0
5/1/20,Uttarakhand,-62.35050153,1.098612289,0,0.00038175199999999996,1.211229557,49,1,49,37,16,-1,-1,-1,-1,1,1
5/2/20,Uttarakhand,-61.21866094,-0.40546510799999996,2,0.00038574199999999995,1.275802876,50,1,50,38,17,-1,-1,-1,-1,1,0
5/3/20,Uttarakhand,-60.00097872,-0.693147181,1,0.000385986,1.3490705840000001,51,1,51,39,18,-1,-1,-1,-1,1,0
5/4/20,Uttarakhand,-58.73817647,0.693147181,0,0.00038296699999999995,1.431048689,52,2,52,40,19,0,-1,-1,-1,1,1
5/5/20,Uttarakhand,-57.47305392,-0.693147181,1,0.00037742099999999996,1.521393956,53,2,53,41,20,1,-1,-1,-1,1,0
5/6/20,Uttarakhand,-56.24218511,0.0,0,0.000370275,1.619247291,54,2,54,42,21,2,-1,-1,-1,1,0
5/7/20,Uttarakhand,-55.07035827,1.098612289,0,0.00036258300000000004,1.723046106,55,2,55,43,22,3,-1,-1,-1,1,1
5/8/20,Uttarakhand,-53.969030000000004,0.510825624,2,0.000355419,1.830334711,56,2,56,44,23,4,-1,-1,-1,1,1
5/9/20,Uttarakhand,-52.94017176,-0.916290732,4,0.000349825,1.937620303,57,2,57,45,24,5,-1,-1,-1,1,0
5/10/20,Uttarakhand,-51.97976293,-0.693147181,1,0.00034678300000000003,2.040336781,58,2,58,46,25,6,-1,-1,-1,1,0
5/11/20,Uttarakhand,-51.08408132,0.693147181,0,0.000347265,2.132981984,59,2,59,47,26,7,-1,-1,-1,1,1
5/12/20,Uttarakhand,-50.25199936,0.693147181,1,0.000352305,2.209477131,60,2,60,48,27,8,-1,-1,-1,1,1
5/13/20,Uttarakhand,-49.48273352,0.559615788,3,0.000363074,2.263755487,61,2,61,49,28,9,-1,-1,-1,1,1
5/14/20,Uttarakhand,-48.77456329,-0.336472237,6,0.000380962,2.290525229,62,2,62,50,29,10,-1,-1,-1,1,0
5/15/20,Uttarakhand,-48.1239595,0.693147181,4,0.000407788,2.28608468,63,2,63,51,30,11,-1,-1,-1,1,1
5/16/20,Uttarakhand,-47.52703924,-1.609437912,9,0.00044585800000000004,2.249019285,64,2,64,52,31,12,-1,-1,-1,1,0
5/17/20,Uttarakhand,-46.98156115,0.916290732,1,0.000498064,2.180601851,65,2,65,53,32,13,-1,-1,-1,1,1
5/18/20,Uttarakhand,-46.48823099,1.16315081,4,0.000568095,2.084764615,66,3,66,54,33,14,0,-1,-1,1,1
5/19/20,Uttarakhand,-46.04992903,0.0,15,0.00066048,1.967611407,67,3,67,55,34,15,1,-1,-1,1,0
5/20/20,Uttarakhand,-45.667931599999996,0.22314355100000002,15,0.000780596,1.8365655980000002,68,3,68,56,35,16,2,-1,-1,1,1
5/21/20,Uttarakhand,-45.33757614,-0.7985076959999999,19,0.0009348819999999999,1.6993573419999999,69,3,69,57,36,17,3,-1,-1,1,0
5/22/20,Uttarakhand,-45.04495313,2.324564,8,0.00113076,1.5630921469999999,70,3,70,58,37,18,4,-1,-1,1,1
5/23/20,Uttarakhand,-44.76894587,-0.217723484,91,0.00137636,1.4335923659999998,71,3,71,59,38,19,5,-1,-1,1,0
5/24/20,Uttarakhand,-44.48700249,-0.807557532,73,0.0016799629999999998,1.315091994,72,3,72,60,39,20,6,-1,-1,1,0
5/25/20,Uttarakhand,-44.18098464,0.45473615700000003,32,0.0020489939999999997,1.2102506640000001,73,3,73,61,40,21,7,-1,-1,1,1
5/26/20,Uttarakhand,-43.84237669,0.297251523,51,0.002488734,1.120382292,74,3,74,62,41,22,8,-1,-1,1,1
5/27/20,Uttarakhand,-43.47478103,-0.782759339,69,0.003001186,1.0457796590000001,75,3,75,63,42,23,9,-1,-1,1,0
5/28/20,Uttarakhand,-43.08714724,1.914161451,31,0.003583953,0.98604085,76,3,76,64,43,24,10,-1,-1,1,1
5/29/20,Uttarakhand,-42.68850073,-1.853536829,216,0.004230276,0.940341338,77,3,77,65,44,25,11,-1,-1,1,0
5/30/20,Uttarakhand,-42.28655876,1.5425436780000001,33,0.0049305040000000005,0.90762878,78,3,78,66,45,26,12,-1,-1,1,1
5/31/20,Uttarakhand,-41.88689632,-1.098612289,158,0.0056731080000000005,0.886739541,79,3,79,67,46,27,13,-1,-1,1,0
6/1/20,Uttarakhand,-41.49330842,0.472359343,52,0.006444404,0.876447627,80,4,80,68,47,28,14,0,-1,1,1
6/2/20,Uttarakhand,-41.10891059,-0.6814511409999999,84,0.0072291130000000006,0.8754619309999999,81,4,81,69,48,29,15,1,-1,1,0
6/3/20,Uttarakhand,-40.73356581,0.472906389,42,0.008010645,0.8823902,82,4,82,70,49,30,16,2,-1,1,1
6/4/20,Uttarakhand,-40.36121584,-0.090971778,68,0.008771776,0.895689902,83,4,83,71,50,31,17,3,-1,1,0
6/5/20,Uttarakhand,-39.98090214,0.34550164299999997,62,0.009495363,0.913627623,84,4,84,72,51,32,18,4,-1,1,1
6/6/20,Uttarakhand,-39.58110058,-0.518344456,88,0.010165199,0.9342685940000001,85,4,85,73,52,33,19,5,-1,1,0
6/7/20,Uttarakhand,-39.15637599,0.072759354,52,0.010766841000000001,0.955515222,86,4,86,74,53,34,20,6,-1,1,1
6/8/20,Uttarakhand,-38.71597235,0.8011358190000001,56,0.01128835,0.9752065440000001,87,4,87,75,54,35,21,7,-1,1,1
6/9/20,Uttarakhand,-38.2815898,-1.586090548,126,0.011721065,0.991278033,88,4,88,76,55,36,22,8,-1,1,0
6/10/20,Uttarakhand,-37.87640228,1.285198244,25,0.01206023,1.001963509,89,4,89,77,56,37,23,9,-1,1,1
6/11/20,Uttarakhand,-37.51776993,-0.29479954,93,0.012304711000000001,1.0060022929999999,90,4,90,78,57,38,24,10,-1,1,0
6/12/20,Uttarakhand,-37.21298948,-0.12136085699999999,69,0.012456335,1.002804101,91,4,91,79,58,39,25,11,-1,1,0
6/13/20,Uttarakhand,-36.95915363,-0.571786324,61,0.012519058999999999,0.992528878,92,4,92,80,59,40,26,12,-1,1,0
6/14/20,Uttarakhand,-36.74900813,-0.259511195,34,0.012498637,0.9760588440000001,93,4,93,81,60,41,27,13,-1,1,0
6/15/20,Uttarakhand,-36.58143103,1.289130613,26,0.012402286,0.9548675440000001,94,4,94,82,61,42,28,14,-1,1,1
6/16/20,Uttarakhand,-36.45965334,-0.178248231,97,0.012238413,0.930816051,95,4,95,83,62,43,29,15,-1,1,0
6/17/20,Uttarakhand,-36.381283200000006,-0.012270093000000001,81,0.012016223000000001,0.905922219,96,4,96,84,63,44,30,16,-1,1,0
6/18/20,Uttarakhand,-36.3329404,-0.076961041,80,0.011745325,0.882150895,97,4,97,85,64,45,31,17,-1,1,0
6/19/20,Uttarakhand,-36.29097749,0.510825624,74,0.011435373,0.861260975,98,4,98,86,65,46,32,18,-1,1,1
6/20/20,Uttarakhand,-36.22658870000001,-1.044124103,124,0.011095748,0.844724386,99,4,99,87,66,47,33,19,-1,1,0
6/21/20,Uttarakhand,-36.11297109,0.29334781,43,0.010735108,0.83371098,100,4,100,88,67,48,34,20,-1,1,1
6/22/20,Uttarakhand,-35.93659348,0.8203023559999999,58,0.010360966999999999,0.829119107,101,4,101,89,68,49,35,21,-1,1,1
6/23/20,Uttarakhand,-35.70014662,-0.40920343,133,0.0099796,0.831626678,102,4,102,90,69,50,36,22,-1,1,0
6/24/20,Uttarakhand,-35.41007125,-0.254529865,88,0.009596261,0.841740011,103,4,103,91,70,51,37,23,-1,1,0
6/25/20,Uttarakhand,-35.06821328,-0.678758443,68,0.009215616999999999,0.85982428,104,4,104,92,71,52,38,24,-1,1,0
6/26/20,Uttarakhand,-34.66992186,0.649344558,34,0.008842183,0.886106898,105,4,105,93,72,53,39,25,-1,1,1
6/27/20,Uttarakhand,-34.20850304,-0.708185058,66,0.008480124,0.920651617,106,4,106,94,73,54,40,26,-1,1,0
6/28/20,Uttarakhand,-33.68503204,-1.299282984,32,0.008133007,0.963305773,107,4,107,95,74,55,41,27,-1,1,0
6/29/20,Uttarakhand,-33.12226698,1.734601055,8,0.007803767,1.013626502,108,4,108,96,75,56,42,28,-1,1,1
6/30/20,Uttarakhand,-32.56581834,0.272866987,50,0.007494758000000001,1.070795143,109,4,109,97,76,57,43,29,-1,1,1
7/1/20,Uttarakhand,-32.06240302,-0.56710646,66,0.007207853,1.133533372,110,5,110,98,77,58,44,30,0,1,0
7/2/20,Uttarakhand,-31.64675088,0.53680111,37,0.006944575,1.200038993,111,5,111,99,78,59,45,31,1,1,1
7/3/20,Uttarakhand,-31.33829302,-0.345745873,64,0.006706269,1.267962671,112,5,112,100,79,60,46,32,2,1,0
7/4/20,Uttarakhand,-31.14127358,-0.362905494,45,0.006494481,1.334448396,113,5,113,101,80,61,47,33,3,1,0
7/5/20,Uttarakhand,-31.04595236,0.171850257,31,0.006311158000000001,1.396258864,114,5,114,102,81,62,48,34,4,1,1
7/6/20,Uttarakhand,-31.03804128,0.610909082,37,0.006158598,1.4499989130000002,115,5,115,103,82,63,49,35,5,0,1
7/7/20,Uttarakhand,-31.11083956,-0.8811994120000001,69,0.0060393980000000005,1.492430804,116,5,116,104,83,64,50,36,6,0,0
7/8/20,Uttarakhand,-31.26015341,0.503905181,28,0.005956323,1.5208451809999999,117,5,117,105,84,65,51,37,7,0,1
7/9/20,Uttarakhand,-31.48285229,0.362905494,47,0.005912339,1.533421381,118,5,118,106,85,66,52,38,8,0,1
7/10/20,Uttarakhand,-31.77491781,-0.427444015,68,0.0059107,1.5294972080000002,119,5,119,107,86,67,53,39,9,0,0
7/11/20,Uttarakhand,-32.12830227,0.989128056,44,0.005955064,1.509682405,120,5,120,108,87,68,54,40,10,0,1
7/12/20,Uttarakhand,-32.53042476,-0.519124427,120,0.0060498819999999995,1.4757880069999998,121,5,121,109,88,69,55,41,11,0,0
7/13/20,Uttarakhand,-32.96631972,0.092781733,71,0.006200876,1.43058951,122,5,122,110,89,70,56,42,12,0,1
7/14/20,Uttarakhand,-33.4191887,0.23572233399999998,78,0.006415321999999999,1.377477956,123,5,123,111,90,71,57,43,13,0,1
7/15/20,Uttarakhand,-33.86647547,0.683096845,99,0.006702006999999999,1.3200706340000001,124,5,124,112,91,72,58,44,14,0,1
7/16/20,Uttarakhand,-34.27905538,-0.492476485,197,0.007071892,1.261851442,125,5,125,113,92,73,59,45,15,0,0
7/17/20,Uttarakhand,-34.62530196,0.36899542799999996,120,0.007538388,1.20589418,126,5,126,114,93,74,60,46,16,0,1
7/18/20,Uttarakhand,-34.87855807,0.315852949,174,0.008117254,1.154695887,127,5,127,115,94,75,61,47,17,0,1
7/19/20,Uttarakhand,-35.02541277,-0.628608659,239,0.00882704,1.110119123,128,5,128,116,95,76,62,48,18,0,0
7/20/20,Uttarakhand,-35.08314813,0.48550781600000004,127,0.00968798,1.073419435,129,5,129,117,96,77,63,49,19,0,1
7/21/20,Uttarakhand,-35.08831983,0.7761441,207,0.010720396,1.045322276,130,5,130,118,97,78,64,50,20,1,1
7/22/20,Uttarakhand,-35.06148709,-1.130075558,451,0.011942791000000001,1.026113188,131,5,131,119,98,79,65,51,21,1,0
7/23/20,Uttarakhand,-34.99634811,0.625865173,145,0.013371401000000002,1.015712995,132,5,132,120,99,80,66,52,22,1,1
7/24/20,Uttarakhand,-34.85630072,-0.108213585,272,0.015018798,1.013722018,133,5,133,121,100,81,67,53,23,1,0
7/25/20,Uttarakhand,-34.59574944,-0.531444911,244,0.016891161000000002,1.01943031,134,5,134,122,101,82,68,54,24,1,0
7/26/20,Uttarakhand,-34.18141726,0.44628710299999996,143,0.018985643,1.0318032190000002,135,5,135,123,102,83,69,55,25,1,1
7/27/20,Uttarakhand,-33.61600195,0.144581229,224,0.021287301,1.049461976,136,5,136,124,103,84,70,56,26,1,1
7/28/20,Uttarakhand,-32.93987849,0.07410797200000001,259,0.023765675,1.070685739,137,5,137,125,104,85,71,57,27,1,1
7/29/20,Uttarakhand,-32.20875044,-0.336472237,279,0.026371979,1.093461234,138,5,138,126,105,86,72,58,28,1,0
7/30/20,Uttarakhand,-31.48025655,-0.519193873,199,0.029039258999999998,1.115596318,139,5,139,127,106,87,73,59,29,1,0
7/31/20,Uttarakhand,-30.80580421,0.800606333,118,0.031687466,1.134895687,140,5,140,128,107,88,74,60,30,1,1
8/1/20,Uttarakhand,-30.22352193,-0.589297239,264,0.034231206,1.149376526,141,-1,141,129,108,89,75,61,31,1,0
8/2/20,Uttarakhand,-29.75751523,0.347105493,146,0.036586347000000005,1.157487065,142,-1,142,130,109,90,76,62,32,1,1
8/3/20,Uttarakhand,-29.42278705,0.0047961720000000005,207,0.038686358,1.1582858740000002,143,-1,143,131,110,91,77,63,33,1,1
8/4/20,Uttarakhand,-29.22560991,0.167054085,208,0.04049272,1.151544304,144,-1,144,132,111,92,78,64,34,1,1
8/5/20,Uttarakhand,-29.16966956,0.404114669,246,0.04199451,1.137747732,145,-1,145,133,112,93,79,65,35,0,1
8/6/20,Uttarakhand,-29.24865727,-0.282291224,369,0.04320397,1.117992928,146,-1,146,134,113,94,80,66,36,0,0
8/7/20,Uttarakhand,-29.44069637,0.587388338,278,0.044150339000000004,1.093804573,147,-1,147,135,114,95,81,67,37,0,1
8/8/20,Uttarakhand,-29.710237,-0.776182409,501,0.044875938,1.0669140259999998,148,-1,148,136,115,96,82,68,38,0,0
8/9/20,Uttarakhand,-30.01493621,0.523729029,230,0.045433865999999996,1.039048299,149,-1,149,137,116,97,83,69,39,0,1
8/10/20,Uttarakhand,-30.31816792,0.05487661,389,0.045882803,1.011765611,150,-1,150,138,117,98,84,70,40,0,1
8/11/20,Uttarakhand,-30.59084477,0.09927407,411,0.046283365,0.9863535609999999,151,-1,151,139,118,99,85,71,41,0,1
8/12/20,Uttarakhand,-30.80272263,-0.08721119699999999,454,0.046694867,0.963786844,152,-1,152,140,119,100,86,72,42,0,0
8/13/20,Uttarakhand,-30.92621834,-0.283693236,416,0.047173464000000005,0.9447301790000001,153,-1,153,141,120,101,87,73,43,0,0
8/14/20,Uttarakhand,-30.94492347,0.037504395,313,0.047770743,0.929569222,154,-1,154,142,121,102,88,74,44,1,1
8/15/20,Uttarakhand,-30.85354098,-0.323065576,325,0.048531371,0.918455322,155,-1,155,143,122,103,89,75,45,1,0
8/16/20,Uttarakhand,-30.65720878,0.301359298,235,0.049491724,0.911355226,156,-1,156,144,123,104,90,76,46,1,1
8/17/20,Uttarakhand,-30.3768375,0.38541166600000004,318,0.050677163,0.908101437,157,-1,157,145,124,105,91,77,47,1,1
8/18/20,Uttarakhand,-30.04121634,-0.570872942,468,0.052105137,0.908441244,158,-1,158,146,125,106,92,78,48,1,0
8/19/20,Uttarakhand,-29.67660997,-0.570872942,264,0.053780514,0.912082455,159,-1,159,147,126,107,93,79,49,1,0
3/19/20,Gujarat,-28.53599465,0.693147181,2,0.000202581,1.637204493,6,-1,6,-1,-1,-1,-1,-1,-1,0,1
3/20/20,Gujarat,-34.95170505,0.287682072,5,0.00024009400000000002,1.612921963,7,-1,7,-1,-1,-1,-1,-1,-1,0,1
